scenario_id,workload,pid,current_tick,arrival_time,burst_time,remaining_burst,waiting_time,io_bound,priority,deadline,slack_time,urgency_score,wait_ratio,burst_ratio,deadline_pressure,queue_depth,queue_avg_burst,label
cpu_heavy_d002868,cpu_heavy,P7,68,9,17,17,59,0,2,51,0,0.0,0.7763,0.7907,1.0,2,21.5,1
cpu_heavy_d002869,cpu_heavy,P2,85,1,26,26,84,0,3,58,0,0.0,0.7636,1.0,1.0,1,26.0,1
cpu_heavy_d002870,cpu_heavy,P1,3,3,4,4,0,0,4,12,9,2.25,0.0,1.0,0.1,1,4.0,1
cpu_heavy_d002871,cpu_heavy,P2,7,7,43,43,0,0,5,98,91,2.1163,0.0,1.0,0.0109,1,43.0,1
cpu_heavy_d002872,cpu_heavy,P3,50,10,23,23,40,0,3,45,0,0.0,0.6349,0.8679,1.0,4,26.5,0
cpu_heavy_d002872,cpu_heavy,P4,50,11,15,15,39,0,1,36,0,0.0,0.7222,0.566,1.0,4,26.5,0
cpu_heavy_d002872,cpu_heavy,P5,50,17,8,8,33,0,5,37,0,0.0,0.8049,0.3019,1.0,4,26.5,1
cpu_heavy_d002872,cpu_heavy,P6,50,19,60,60,31,0,2,144,94,1.5667,0.3407,2.2642,0.0105,4,26.5,0
cpu_heavy_d002873,cpu_heavy,P3,58,10,23,23,48,0,3,45,0,0.0,0.6761,0.7041,1.0,3,32.67,0
cpu_heavy_d002873,cpu_heavy,P4,58,11,15,15,47,0,1,36,0,0.0,0.7581,0.4592,1.0,3,32.67,1
cpu_heavy_d002873,cpu_heavy,P6,58,19,60,60,39,0,2,144,86,1.4333,0.3939,1.8367,0.0115,3,32.67,0
cpu_heavy_d002874,cpu_heavy,P3,73,10,23,23,63,0,3,45,0,0.0,0.7326,0.5542,1.0,2,41.5,1
cpu_heavy_d002874,cpu_heavy,P6,73,19,60,60,54,0,2,144,71,1.1833,0.4737,1.4458,0.0139,2,41.5,0
cpu_heavy_d002875,cpu_heavy,P6,96,19,60,60,77,0,2,144,48,0.8,0.562,1.0,0.0204,1,60.0,1
cpu_heavy_d002876,cpu_heavy,P1,1,1,4,4,0,0,5,11,10,2.5,0.0,0.8889,0.0909,2,4.5,1
cpu_heavy_d002876,cpu_heavy,P2,1,1,5,5,0,1,4,8,7,1.4,0.0,1.1111,0.125,2,4.5,0
cpu_heavy_d002877,cpu_heavy,P2,5,1,5,5,4,1,4,8,3,0.6,0.4444,0.3571,0.25,2,14.0,1
cpu_heavy_d002877,cpu_heavy,P3,5,2,23,23,3,0,2,45,40,1.7391,0.1154,1.6429,0.0244,2,14.0,0
cpu_heavy_d002878,cpu_heavy,P3,10,2,23,23,8,0,2,45,35,1.5217,0.2581,0.6635,0.0278,6,34.67,0
cpu_heavy_d002878,cpu_heavy,P4,10,7,19,19,3,0,5,52,42,2.2105,0.1364,0.5481,0.0233,6,34.67,0
cpu_heavy_d002878,cpu_heavy,P5,10,7,33,33,3,0,5,73,63,1.9091,0.0833,0.9519,0.0156,6,34.67,0
cpu_heavy_d002878,cpu_heavy,P6,10,9,17,17,1,0,1,41,31,1.8235,0.0556,0.4904,0.0312,6,34.67,1
cpu_heavy_d002878,cpu_heavy,P7,10,10,40,40,0,0,2,91,81,2.025,0.0,1.1538,0.0122,6,34.67,0
cpu_heavy_d002878,cpu_heavy,P8,10,10,76,76,0,0,2,148,138,1.8158,0.0,2.1923,0.0072,6,34.67,0
cpu_heavy_d002879,cpu_heavy,P3,27,2,23,23,25,0,2,45,18,0.7826,0.5208,0.6021,0.0526,5,38.2,0
cpu_heavy_d002879,cpu_heavy,P4,27,7,19,19,20,0,5,52,25,1.3158,0.5128,0.4974,0.0385,5,38.2,1
cpu_heavy_d002879,cpu_heavy,P5,27,7,33,33,20,0,5,73,46,1.3939,0.3774,0.8639,0.0213,5,38.2,0
cpu_heavy_d002879,cpu_heavy,P7,27,10,40,40,17,0,2,91,64,1.6,0.2982,1.0471,0.0154,5,38.2,0
cpu_heavy_d002879,cpu_heavy,P8,27,10,76,76,17,0,2,148,121,1.5921,0.1828,1.9895,0.0082,5,38.2,0
cpu_heavy_d002880,cpu_heavy,P3,46,2,23,23,44,0,2,45,0,0.0,0.6567,0.5349,1.0,4,43.0,1
cpu_heavy_d002880,cpu_heavy,P5,46,7,33,33,39,0,5,73,27,0.8182,0.5417,0.7674,0.0357,4,43.0,0
cpu_heavy_d002880,cpu_heavy,P7,46,10,40,40,36,0,2,91,45,1.125,0.4737,0.9302,0.0217,4,43.0,0
cpu_heavy_d002880,cpu_heavy,P8,46,10,76,76,36,0,2,148,102,1.3421,0.3214,1.7674,0.0097,4,43.0,0
cpu_heavy_d002881,cpu_heavy,P5,69,7,33,33,62,0,5,73,4,0.1212,0.6526,0.6644,0.2,3,49.67,1
cpu_heavy_d002881,cpu_heavy,P7,69,10,40,40,59,0,2,91,22,0.55,0.596,0.8054,0.0435,3,49.67,0
cpu_heavy_d002881,cpu_heavy,P8,69,10,76,76,59,0,2,148,79,1.0395,0.437,1.5302,0.0125,3,49.67,0
cpu_heavy_d002882,cpu_heavy,P7,102,10,40,40,92,0,2,91,0,0.0,0.697,0.6897,1.0,2,58.0,1
cpu_heavy_d002882,cpu_heavy,P8,102,10,76,76,92,0,2,148,46,0.6053,0.5476,1.3103,0.0213,2,58.0,0
cpu_heavy_d002883,cpu_heavy,P8,142,10,76,76,132,0,2,148,6,0.0789,0.6346,1.0,0.1429,1,76.0,1
mixed_d002884,mixed,P1,0,0,8,8,0,0,1,19,19,2.375,0.0,1.0,0.05,1,8.0,1
mixed_d002885,mixed,P2,8,1,6,6,7,1,2,27,19,3.1667,0.5385,0.9,0.05,3,6.67,0
mixed_d002885,mixed,P3,8,3,13,13,5,0,1,63,55,4.2308,0.2778,1.95,0.0179,3,6.67,0
mixed_d002885,mixed,P4,8,8,1,1,0,1,4,10,2,2.0,0.0,0.15,0.3333,3,6.67,1
mixed_d002886,mixed,P2,9,1,6,6,8,1,2,27,18,3.0,0.5714,0.6316,0.0526,2,9.5,1
mixed_d002886,mixed,P3,9,3,13,13,6,0,1,63,54,4.1538,0.3158,1.3684,0.0182,2,9.5,0
mixed_d002887,mixed,P3,15,3,13,13,12,0,1,63,48,3.6923,0.48,1.0,0.0204,1,13.0,1
cpu_heavy_d002888,cpu_heavy,P1,0,0,74,74,0,0,2,184,184,2.4865,0.0,1.5745,0.0054,2,47.0,0
cpu_heavy_d002888,cpu_heavy,P2,0,0,20,20,0,0,3,49,49,2.45,0.0,0.4255,0.02,2,47.0,1
cpu_heavy_d002889,cpu_heavy,P1,20,0,74,74,20,0,2,184,164,2.2162,0.2128,2.0699,0.0061,4,35.75,0
cpu_heavy_d002889,cpu_heavy,P3,20,1,13,13,19,0,3,21,1,0.0769,0.5937,0.3636,0.5,4,35.75,1
cpu_heavy_d002889,cpu_heavy,P4,20,1,27,27,19,0,4,76,56,2.0741,0.413,0.7552,0.0175,4,35.75,0
cpu_heavy_d002889,cpu_heavy,P5,20,1,29,29,19,0,5,79,59,2.0345,0.3958,0.8112,0.0167,4,35.75,0
cpu_heavy_d002890,cpu_heavy,P1,33,0,74,74,33,0,2,184,151,2.0405,0.3084,1.7077,0.0066,3,43.33,0
cpu_heavy_d002890,cpu_heavy,P4,33,1,27,27,32,0,4,76,43,1.5926,0.5424,0.6231,0.0227,3,43.33,1
cpu_heavy_d002890,cpu_heavy,P5,33,1,29,29,32,0,5,79,46,1.5862,0.5246,0.6692,0.0213,3,43.33,0
cpu_heavy_d002891,cpu_heavy,P1,60,0,74,74,60,0,2,184,124,1.6757,0.4478,1.4369,0.008,2,51.5,0
cpu_heavy_d002891,cpu_heavy,P5,60,1,29,29,59,0,5,79,19,0.6552,0.6705,0.5631,0.05,2,51.5,1
cpu_heavy_d002892,cpu_heavy,P1,89,0,74,74,89,0,2,184,95,1.2838,0.546,1.0,0.0104,1,74.0,1
io_heavy_d002893,io_heavy,P1,2,2,1,1,0,1,1,7,5,5.0,0.0,1.0,0.1667,1,1.0,1
io_heavy_d002894,io_heavy,P2,4,4,5,5,0,1,2,34,30,6.0,0.0,1.6667,0.0323,2,3.0,0
io_heavy_d002894,io_heavy,P3,4,4,1,1,0,0,3,8,4,4.0,0.0,0.3333,0.2,2,3.0,1
io_heavy_d002895,io_heavy,P2,5,4,5,5,1,1,2,34,29,5.8,0.1667,1.0,0.0333,1,5.0,1
io_heavy_d002896,io_heavy,P1,0,0,1,1,0,1,2,7,7,7.0,0.0,1.0,0.125,1,1.0,1
io_heavy_d002897,io_heavy,P2,1,1,1,1,0,1,4,7,6,6.0,0.0,1.0,0.1429,1,1.0,1
io_heavy_d002898,io_heavy,P3,2,2,2,2,0,1,5,13,11,5.5,0.0,0.8,0.0833,2,2.5,1
io_heavy_d002898,io_heavy,P4,2,2,3,3,0,1,5,14,12,4.0,0.0,1.2,0.0769,2,2.5,0
io_heavy_d002899,io_heavy,P4,4,2,3,3,2,1,5,14,10,3.3333,0.4,1.0,0.0909,2,3.0,1
io_heavy_d002899,io_heavy,P5,4,4,3,3,0,1,3,23,19,6.3333,0.0,1.0,0.05,2,3.0,0
io_heavy_d002900,io_heavy,P5,7,4,3,3,3,1,3,23,16,5.3333,0.5,1.0,0.0588,1,3.0,1
io_heavy_d002901,io_heavy,P6,10,8,2,2,2,1,3,22,12,6.0,0.5,1.0,0.0769,1,2.0,1
cpu_heavy_d002902,cpu_heavy,P1,4,4,59,59,0,0,1,139,135,2.2881,0.0,1.873,0.0074,2,31.5,0
cpu_heavy_d002902,cpu_heavy,P2,4,4,4,4,0,0,3,13,9,2.25,0.0,0.127,0.1,2,31.5,1
cpu_heavy_d002903,cpu_heavy,P1,8,4,59,59,4,0,1,139,131,2.2203,0.0635,1.9032,0.0076,4,31.0,0
cpu_heavy_d002903,cpu_heavy,P3,8,5,15,15,3,0,1,30,22,1.4667,0.1667,0.4839,0.0435,4,31.0,1
cpu_heavy_d002903,cpu_heavy,P4,8,5,27,27,3,0,4,68,60,2.2222,0.1,0.871,0.0164,4,31.0,0
cpu_heavy_d002903,cpu_heavy,P5,8,8,23,23,0,0,1,47,39,1.6957,0.0,0.7419,0.025,4,31.0,0
cpu_heavy_d002904,cpu_heavy,P1,23,4,59,59,19,0,1,139,116,1.9661,0.2436,1.6239,0.0085,3,36.33,0
cpu_heavy_d002904,cpu_heavy,P4,23,5,27,27,18,0,4,68,45,1.6667,0.4,0.7431,0.0217,3,36.33,0
cpu_heavy_d002904,cpu_heavy,P5,23,8,23,23,15,0,1,47,24,1.0435,0.3947,0.633,0.04,3,36.33,1
cpu_heavy_d002905,cpu_heavy,P1,46,4,59,59,42,0,1,139,93,1.5763,0.4158,1.3721,0.0106,2,43.0,0
cpu_heavy_d002905,cpu_heavy,P4,46,5,27,27,41,0,4,68,22,0.8148,0.6029,0.6279,0.0435,2,43.0,1
cpu_heavy_d002906,cpu_heavy,P1,73,4,59,59,69,0,1,139,66,1.1186,0.5391,1.0,0.0149,1,59.0,1
cpu_heavy_d002907,cpu_heavy,P1,1,1,19,19,0,0,2,53,52,2.7368,0.0,1.0,0.0189,1,19.0,1
cpu_heavy_d002908,cpu_heavy,P2,20,2,5,5,18,0,2,16,0,0.0,0.7826,0.2525,1.0,5,19.8,1
cpu_heavy_d002908,cpu_heavy,P3,20,2,35,35,18,0,2,84,64,1.8286,0.3396,1.7677,0.0154,5,19.8,0
cpu_heavy_d002908,cpu_heavy,P4,20,2,19,19,18,0,2,35,15,0.7895,0.4865,0.9596,0.0625,5,19.8,0
cpu_heavy_d002908,cpu_heavy,P5,20,2,34,34,18,0,3,84,64,1.8824,0.3462,1.7172,0.0154,5,19.8,0
cpu_heavy_d002908,cpu_heavy,P6,20,8,6,6,12,1,4,21,1,0.1667,0.6667,0.303,0.5,5,19.8,0
cpu_heavy_d002909,cpu_heavy,P3,25,2,35,35,23,0,2,84,59,1.6857,0.3966,1.6055,0.0167,5,21.8,0
cpu_heavy_d002909,cpu_heavy,P4,25,2,19,19,23,0,2,35,10,0.5263,0.5476,0.8716,0.0909,5,21.8,0
cpu_heavy_d002909,cpu_heavy,P5,25,2,34,34,23,0,3,84,59,1.7353,0.4035,1.5596,0.0167,5,21.8,0
cpu_heavy_d002909,cpu_heavy,P6,25,8,6,6,17,1,4,21,0,0.0,0.7391,0.2752,1.0,5,21.8,1
cpu_heavy_d002909,cpu_heavy,P7,25,23,15,15,2,0,5,52,27,1.8,0.1176,0.6881,0.0357,5,21.8,0
cpu_heavy_d002910,cpu_heavy,P3,31,2,35,35,29,0,2,84,53,1.5143,0.4531,1.3592,0.0185,4,25.75,0
cpu_heavy_d002910,cpu_heavy,P4,31,2,19,19,29,0,2,35,4,0.2105,0.6042,0.7379,0.2,4,25.75,0
cpu_heavy_d002910,cpu_heavy,P5,31,2,34,34,29,0,3,84,53,1.5588,0.4603,1.3204,0.0185,4,25.75,0
cpu_heavy_d002910,cpu_heavy,P7,31,23,15,15,8,0,5,52,21,1.4,0.3478,0.5825,0.0455,4,25.75,1
cpu_heavy_d002911,cpu_heavy,P3,46,2,35,35,44,0,2,84,38,1.0857,0.557,1.1932,0.0256,3,29.33,0
cpu_heavy_d002911,cpu_heavy,P4,46,2,19,19,44,0,2,35,0,0.0,0.6984,0.6477,1.0,3,29.33,1
cpu_heavy_d002911,cpu_heavy,P5,46,2,34,34,44,0,3,84,38,1.1176,0.5641,1.1591,0.0256,3,29.33,0
cpu_heavy_d002912,cpu_heavy,P3,65,2,35,35,63,0,2,84,19,0.5429,0.6429,1.0145,0.05,2,34.5,0
cpu_heavy_d002912,cpu_heavy,P5,65,2,34,34,63,0,3,84,19,0.5588,0.6495,0.9855,0.05,2,34.5,1
cpu_heavy_d002913,cpu_heavy,P3,99,2,35,35,97,0,2,84,0,0.0,0.7348,1.0,1.0,1,35.0,1
cpu_heavy_d002914,cpu_heavy,P1,5,5,11,11,0,0,1,25,20,1.8182,0.0,1.0,0.0476,1,11.0,1
cpu_heavy_d002915,cpu_heavy,P2,16,6,45,45,10,0,4,92,76,1.6889,0.1818,1.5909,0.013,7,28.29,0
cpu_heavy_d002915,cpu_heavy,P3,16,6,10,10,10,0,2,24,8,0.8,0.5,0.3535,0.1111,7,28.29,0
cpu_heavy_d002915,cpu_heavy,P4,16,6,48,48,10,0,2,121,105,2.1875,0.1724,1.697,0.0094,7,28.29,0
cpu_heavy_d002915,cpu_heavy,P5,16,9,7,7,7,0,5,26,10,1.4286,0.5,0.2475,0.0909,7,28.29,1
cpu_heavy_d002915,cpu_heavy,P6,16,10,50,50,6,0,1,113,97,1.94,0.1071,1.7677,0.0102,7,28.29,0
cpu_heavy_d002915,cpu_heavy,P7,16,10,7,7,6,1,2,28,12,1.7143,0.4615,0.2475,0.0769,7,28.29,0
cpu_heavy_d002915,cpu_heavy,P8,16,10,31,31,6,0,3,59,43,1.3871,0.1622,1.096,0.0227,7,28.29,0
cpu_heavy_d002916,cpu_heavy,P2,23,6,45,45,17,0,4,92,69,1.5333,0.2742,1.4136,0.0143,6,31.83,0
cpu_heavy_d002916,cpu_heavy,P3,23,6,10,10,17,0,2,24,1,0.1,0.6296,0.3141,0.5,6,31.83,0
cpu_heavy_d002916,cpu_heavy,P4,23,6,48,48,17,0,2,121,98,2.0417,0.2615,1.5079,0.0101,6,31.83,0
cpu_heavy_d002916,cpu_heavy,P6,23,10,50,50,13,0,1,113,90,1.8,0.2063,1.5707,0.011,6,31.83,0
cpu_heavy_d002916,cpu_heavy,P7,23,10,7,7,13,1,2,28,5,0.7143,0.65,0.2199,0.1667,6,31.83,1
cpu_heavy_d002916,cpu_heavy,P8,23,10,31,31,13,0,3,59,36,1.1613,0.2955,0.9738,0.027,6,31.83,0
cpu_heavy_d002917,cpu_heavy,P2,30,6,45,45,24,0,4,92,62,1.3778,0.3478,1.2228,0.0159,5,36.8,0
cpu_heavy_d002917,cpu_heavy,P3,30,6,10,10,24,0,2,24,0,0.0,0.7059,0.2717,1.0,5,36.8,1
cpu_heavy_d002917,cpu_heavy,P4,30,6,48,48,24,0,2,121,91,1.8958,0.3333,1.3043,0.0109,5,36.8,0
cpu_heavy_d002917,cpu_heavy,P6,30,10,50,50,20,0,1,113,83,1.66,0.2857,1.3587,0.0119,5,36.8,0
cpu_heavy_d002917,cpu_heavy,P8,30,10,31,31,20,0,3,59,29,0.9355,0.3922,0.8424,0.0333,5,36.8,0
cpu_heavy_d002918,cpu_heavy,P2,40,6,45,45,34,0,4,92,52,1.1556,0.4304,1.0345,0.0189,4,43.5,0
cpu_heavy_d002918,cpu_heavy,P4,40,6,48,48,34,0,2,121,81,1.6875,0.4146,1.1034,0.0122,4,43.5,0
cpu_heavy_d002918,cpu_heavy,P6,40,10,50,50,30,0,1,113,73,1.46,0.375,1.1494,0.0135,4,43.5,0
cpu_heavy_d002918,cpu_heavy,P8,40,10,31,31,30,0,3,59,19,0.6129,0.4918,0.7126,0.05,4,43.5,1
cpu_heavy_d002919,cpu_heavy,P2,71,6,45,45,65,0,4,92,21,0.4667,0.5909,0.9441,0.0455,3,47.67,1
cpu_heavy_d002919,cpu_heavy,P4,71,6,48,48,65,0,2,121,50,1.0417,0.5752,1.007,0.0196,3,47.67,0
cpu_heavy_d002919,cpu_heavy,P6,71,10,50,50,61,0,1,113,42,0.84,0.5495,1.049,0.0233,3,47.67,0
cpu_heavy_d002920,cpu_heavy,P4,116,6,48,48,110,0,2,121,5,0.1042,0.6962,0.9796,0.1667,2,49.0,1
cpu_heavy_d002920,cpu_heavy,P6,116,10,50,50,106,0,1,113,0,0.0,0.6795,1.0204,1.0,2,49.0,0
cpu_heavy_d002921,cpu_heavy,P6,164,10,50,50,154,0,1,113,0,0.0,0.7549,1.0,1.0,1,50.0,1
io_heavy_d002922,io_heavy,P1,0,0,3,3,0,1,3,14,14,4.6667,0.0,1.0,0.0667,2,3.0,1
io_heavy_d002922,io_heavy,P2,0,0,3,3,0,1,4,23,23,7.6667,0.0,1.0,0.0417,2,3.0,0
io_heavy_d002923,io_heavy,P2,3,0,3,3,3,1,4,23,20,6.6667,0.5,0.5455,0.0476,4,5.5,0
io_heavy_d002923,io_heavy,P3,3,1,14,14,2,0,4,99,96,6.8571,0.125,2.5455,0.0103,4,5.5,0
io_heavy_d002923,io_heavy,P4,3,1,2,2,2,1,3,13,10,5.0,0.5,0.3636,0.0909,4,5.5,1
io_heavy_d002923,io_heavy,P5,3,1,3,3,2,0,4,12,9,3.0,0.4,0.5455,0.1,4,5.5,0
io_heavy_d002924,io_heavy,P2,5,0,3,3,5,1,4,23,18,6.0,0.625,0.45,0.0526,3,6.67,1
io_heavy_d002924,io_heavy,P3,5,1,14,14,4,0,4,99,94,6.7143,0.2222,2.1,0.0105,3,6.67,0
io_heavy_d002924,io_heavy,P5,5,1,3,3,4,0,4,12,7,2.3333,0.5714,0.45,0.125,3,6.67,0
io_heavy_d002925,io_heavy,P3,8,1,14,14,7,0,4,99,91,6.5,0.3333,1.6471,0.0109,2,8.5,0
io_heavy_d002925,io_heavy,P5,8,1,3,3,7,0,4,12,4,1.3333,0.7,0.3529,0.2,2,8.5,1
io_heavy_d002926,io_heavy,P3,11,1,14,14,10,0,4,99,88,6.2857,0.4167,1.0,0.0112,1,14.0,1
cpu_heavy_d002927,cpu_heavy,P1,1,1,42,42,0,0,3,91,90,2.1429,0.0,1.0,0.011,1,42.0,1
cpu_heavy_d002928,cpu_heavy,P2,43,2,19,19,41,0,5,32,0,0.0,0.6833,1.1728,1.0,5,16.2,0
cpu_heavy_d002928,cpu_heavy,P3,43,6,25,25,37,0,5,58,15,0.6,0.5968,1.5432,0.0625,5,16.2,0
cpu_heavy_d002928,cpu_heavy,P4,43,6,8,8,37,1,4,25,0,0.0,0.8222,0.4938,1.0,5,16.2,1
cpu_heavy_d002928,cpu_heavy,P5,43,6,20,20,37,0,5,55,12,0.6,0.6491,1.2346,0.0769,5,16.2,0
cpu_heavy_d002928,cpu_heavy,P6,43,6,9,9,37,0,1,28,0,0.0,0.8043,0.5556,1.0,5,16.2,0
cpu_heavy_d002929,cpu_heavy,P2,51,2,19,19,49,0,5,32,0,0.0,0.7206,1.0411,1.0,4,18.25,0
cpu_heavy_d002929,cpu_heavy,P3,51,6,25,25,45,0,5,58,7,0.28,0.6429,1.3699,0.125,4,18.25,0
cpu_heavy_d002929,cpu_heavy,P5,51,6,20,20,45,0,5,55,4,0.2,0.6923,1.0959,0.2,4,18.25,0
cpu_heavy_d002929,cpu_heavy,P6,51,6,9,9,45,0,1,28,0,0.0,0.8333,0.4932,1.0,4,18.25,1
cpu_heavy_d002930,cpu_heavy,P2,60,2,19,19,58,0,5,32,0,0.0,0.7532,0.8906,1.0,3,21.33,1
cpu_heavy_d002930,cpu_heavy,P3,60,6,25,25,54,0,5,58,0,0.0,0.6835,1.1719,1.0,3,21.33,0
cpu_heavy_d002930,cpu_heavy,P5,60,6,20,20,54,0,5,55,0,0.0,0.7297,0.9375,1.0,3,21.33,0
cpu_heavy_d002931,cpu_heavy,P3,79,6,25,25,73,0,5,58,0,0.0,0.7449,1.1111,1.0,2,22.5,0
cpu_heavy_d002931,cpu_heavy,P5,79,6,20,20,73,0,5,55,0,0.0,0.7849,0.8889,1.0,2,22.5,1
cpu_heavy_d002932,cpu_heavy,P3,99,6,25,25,93,0,5,58,0,0.0,0.7881,1.0,1.0,1,25.0,1
cpu_heavy_d002933,cpu_heavy,P1,3,3,13,13,0,0,3,24,21,1.6154,0.0,0.5909,0.0455,3,22.0,1
cpu_heavy_d002933,cpu_heavy,P2,3,3,35,35,0,0,5,68,65,1.8571,0.0,1.5909,0.0152,3,22.0,0
cpu_heavy_d002933,cpu_heavy,P3,3,3,18,18,0,0,5,48,45,2.5,0.0,0.8182,0.0217,3,22.0,0
cpu_heavy_d002934,cpu_heavy,P2,16,3,35,35,13,0,5,68,52,1.4857,0.2708,1.1395,0.0189,7,30.71,0
cpu_heavy_d002934,cpu_heavy,P3,16,3,18,18,13,0,5,48,32,1.7778,0.4194,0.586,0.0303,7,30.71,1
cpu_heavy_d002934,cpu_heavy,P4,16,5,19,19,11,0,5,41,25,1.3158,0.3667,0.6186,0.0385,7,30.71,0
cpu_heavy_d002934,cpu_heavy,P5,16,7,55,55,9,0,3,133,117,2.1273,0.1406,1.7907,0.0085,7,30.71,0
cpu_heavy_d002934,cpu_heavy,P6,16,9,43,43,7,0,3,123,107,2.4884,0.14,1.4,0.0093,7,30.71,0
cpu_heavy_d002934,cpu_heavy,P7,16,9,26,26,7,0,1,83,67,2.5769,0.2121,0.8465,0.0147,7,30.71,0
cpu_heavy_d002934,cpu_heavy,P8,16,10,19,19,6,1,4,55,39,2.0526,0.24,0.6186,0.025,7,30.71,0
cpu_heavy_d002935,cpu_heavy,P2,34,3,35,35,31,0,5,68,34,0.9714,0.4697,1.066,0.0286,6,32.83,0
cpu_heavy_d002935,cpu_heavy,P4,34,5,19,19,29,0,5,41,7,0.3684,0.6042,0.5787,0.125,6,32.83,1
cpu_heavy_d002935,cpu_heavy,P5,34,7,55,55,27,0,3,133,99,1.8,0.3293,1.6751,0.01,6,32.83,0
cpu_heavy_d002935,cpu_heavy,P6,34,9,43,43,25,0,3,123,89,2.0698,0.3676,1.3096,0.0111,6,32.83,0
cpu_heavy_d002935,cpu_heavy,P7,34,9,26,26,25,0,1,83,49,1.8846,0.4902,0.7919,0.02,6,32.83,0
cpu_heavy_d002935,cpu_heavy,P8,34,10,19,19,24,1,4,55,21,1.1053,0.5581,0.5787,0.0455,6,32.83,0
cpu_heavy_d002936,cpu_heavy,P2,53,3,35,35,50,0,5,68,15,0.4286,0.5882,0.9831,0.0625,5,35.6,0
cpu_heavy_d002936,cpu_heavy,P5,53,7,55,55,46,0,3,133,80,1.4545,0.4554,1.5449,0.0123,5,35.6,0
cpu_heavy_d002936,cpu_heavy,P6,53,9,43,43,44,0,3,123,70,1.6279,0.5057,1.2079,0.0141,5,35.6,0
cpu_heavy_d002936,cpu_heavy,P7,53,9,26,26,44,0,1,83,30,1.1538,0.6286,0.7303,0.0323,5,35.6,0
cpu_heavy_d002936,cpu_heavy,P8,53,10,19,19,43,1,4,55,2,0.1053,0.6935,0.5337,0.3333,5,35.6,1
cpu_heavy_d002937,cpu_heavy,P2,72,3,35,35,69,0,5,68,0,0.0,0.6635,0.8805,1.0,4,39.75,0
cpu_heavy_d002937,cpu_heavy,P5,72,7,55,55,65,0,3,133,61,1.1091,0.5417,1.3836,0.0161,4,39.75,0
cpu_heavy_d002937,cpu_heavy,P6,72,9,43,43,63,0,3,123,51,1.186,0.5943,1.0818,0.0192,4,39.75,0
cpu_heavy_d002937,cpu_heavy,P7,72,9,26,26,63,0,1,83,11,0.4231,0.7079,0.6541,0.0833,4,39.75,1
cpu_heavy_d002938,cpu_heavy,P2,98,3,35,35,95,0,5,68,0,0.0,0.7308,0.7895,1.0,3,44.33,1
cpu_heavy_d002938,cpu_heavy,P5,98,7,55,55,91,0,3,133,35,0.6364,0.6233,1.2406,0.0278,3,44.33,0
cpu_heavy_d002938,cpu_heavy,P6,98,9,43,43,89,0,3,123,25,0.5814,0.6742,0.9699,0.0385,3,44.33,0
cpu_heavy_d002939,cpu_heavy,P5,133,7,55,55,126,0,3,133,0,0.0,0.6961,1.1224,1.0,2,49.0,0
cpu_heavy_d002939,cpu_heavy,P6,133,9,43,43,124,0,3,123,0,0.0,0.7425,0.8776,1.0,2,49.0,1
cpu_heavy_d002940,cpu_heavy,P5,176,7,55,55,169,0,3,133,0,0.0,0.7545,1.0,1.0,1,55.0,1
cpu_heavy_d002941,cpu_heavy,P1,0,0,45,45,0,0,3,122,122,2.7111,0.0,1.3043,0.0081,2,34.5,0
cpu_heavy_d002941,cpu_heavy,P2,0,0,24,24,0,0,3,37,37,1.5417,0.0,0.6957,0.0263,2,34.5,1
cpu_heavy_d002942,cpu_heavy,P1,24,0,45,45,24,0,3,122,98,2.1778,0.3478,1.7822,0.0101,4,25.25,0
cpu_heavy_d002942,cpu_heavy,P3,24,1,8,8,23,0,3,14,0,0.0,0.7419,0.3168,1.0,4,25.25,1
cpu_heavy_d002942,cpu_heavy,P4,24,5,23,23,19,0,3,46,22,0.9565,0.4524,0.9109,0.0435,4,25.25,0
cpu_heavy_d002942,cpu_heavy,P5,24,5,25,25,19,0,2,71,47,1.88,0.4318,0.9901,0.0208,4,25.25,0
cpu_heavy_d002943,cpu_heavy,P1,32,0,45,45,32,0,3,122,90,2.0,0.4156,1.4516,0.011,3,31.0,0
cpu_heavy_d002943,cpu_heavy,P4,32,5,23,23,27,0,3,46,14,0.6087,0.54,0.7419,0.0667,3,31.0,1
cpu_heavy_d002943,cpu_heavy,P5,32,5,25,25,27,0,2,71,39,1.56,0.5192,0.8065,0.025,3,31.0,0
cpu_heavy_d002944,cpu_heavy,P1,55,0,45,45,55,0,3,122,67,1.4889,0.55,1.2857,0.0147,2,35.0,0
cpu_heavy_d002944,cpu_heavy,P5,55,5,25,25,50,0,2,71,16,0.64,0.6667,0.7143,0.0588,2,35.0,1
cpu_heavy_d002945,cpu_heavy,P1,80,0,45,45,80,0,3,122,42,0.9333,0.64,1.0,0.0233,1,45.0,1
cpu_heavy_d002946,cpu_heavy,P1,7,7,35,35,0,0,1,79,72,2.0571,0.0,1.0,0.0137,1,35.0,1
cpu_heavy_d002947,cpu_heavy,P2,42,8,13,13,34,1,5,28,0,0.0,0.7234,0.3482,1.0,3,37.33,0
cpu_heavy_d002947,cpu_heavy,P3,42,10,96,96,32,0,4,193,151,1.5729,0.25,2.5714,0.0066,3,37.33,0
cpu_heavy_d002947,cpu_heavy,P4,42,11,3,3,31,0,3,17,0,0.0,0.9118,0.0804,1.0,3,37.33,1
